x_over_Lp,p_shifted_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,applied_shift_over_Lp,applied_shift_physical_m
0.3233082706766917,1.0641685069555482,1.0505976095617529,0.0045656435246293,0.013570897393795356,0.013570897393795356,0.009005253869166056,0.0636798751293993,0.0160313510296958
0.3258145363408521,1.0635940421696302,1.0505976095617529,0.004848370066909,0.012996432607877306,0.012996432607877306,0.008148062540968306,0.0636798751293993,0.0160313510296958
0.3283208020050125,1.0629931472425738,1.0525896414342628,0.0048930793435382,0.010403505808310953,0.010403505808310953,0.005510426464772753,0.0636798751293993,0.0160313510296958
0.3308270676691729,1.062369448785058,1.0565737051792827,0.0057983394217825,0.005795743605775172,0.005795743605775172,0.0,0.0636798751293993,0.0160313510296958
0.3333333333333333,1.0632499705025982,1.058565737051793,0.0065248268976374,0.004684233450805264,0.004684233450805264,0.0,0.0636798751293993,0.0160313510296958
0.3358395989974937,1.065219696822425,1.0605577689243026,0.0078788052989671,0.004661927898122364,0.004661927898122364,0.0,0.0636798751293993,0.0160313510296958
0.3383458646616541,1.0672319170564952,1.0605577689243026,0.0089567174674434,0.006674148132192581,0.006674148132192581,0.0,0.0636798751293993,0.0160313510296958
0.3408521303258145,1.0692911465458497,1.0625498007968126,0.009201896788277,0.006741345749037064,0.006741345749037064,0.0,0.0636798751293993,0.0160313510296958
0.3433583959899749,1.066573104809594,1.0645418326693226,0.0101924852690284,0.002031272140271545,0.002031272140271545,0.0,0.0636798751293993,0.0160313510296958
0.3458646616541353,1.063192173418309,1.0665338645418323,0.0120384242246502,-0.003341691123523338,0.003341691123523338,0.0,0.0636798751293993,0.0160313510296958
0.3483709273182957,1.0597490027773175,1.0705179282868524,0.0130621634518898,-0.010768925509534899,0.010768925509534899,0.0,0.0636798751293993,0.0160313510296958
0.3508771929824561,1.064103709931344,1.0745019920318724,0.0102114590800181,-0.0103982821005284,0.0103982821005284,0.0001868230205102992,0.0636798751293993,0.0160313510296958
0.3533834586466165,1.1023452844051134,1.0824701195219122,0.0039886160950999,0.01987516488320118,0.01987516488320118,0.01588654878810128,0.0636798751293993,0.0160313510296958
0.3558897243107769,1.1405734399544036,1.090438247011952,0.0034555560150273,0.05013519294245161,0.05013519294245161,0.046679636927424314,0.0636798751293993,0.0160313510296958
0.3583959899749373,1.1787904201725015,1.1003984063745018,0.0037186257834931,0.07839201379799965,0.07839201379799965,0.07467338801450654,0.0636798751293993,0.0160313510296958
0.3609022556390977,1.215829555834274,1.1083665338645416,0.0035590386296155,0.10746302196973234,0.10746302196973234,0.10390398334011684,0.0636798751293993,0.0160313510296958
0.3634085213032581,1.2516398056431304,1.1282868525896417,0.0033704831252666916,0.1233529530534887,0.1233529530534887,0.11998246992822201,0.0636798751293993,0.0160313510296958
0.3659147869674185,1.2874365628427298,1.1432270916334661,0.00671862138330085,0.14420947120926364,0.14420947120926364,0.1374908498259628,0.0636798751293993,0.0160313510296958
0.3684210526315789,1.3232167568803868,1.1521912350597612,0.009792955704189095,0.17102552182062558,0.17102552182062558,0.1612325661164365,0.0636798751293993,0.0160313510296958
0.37092731829573933,1.3571932433036205,1.1721115537848608,0.007712876807701049,0.1850816895187597,0.1850816895187597,0.17736881271105864,0.0636798751293993,0.0160313510296958
0.37343358395989973,1.3906766030669855,1.1920318725099603,0.003169898536080344,0.19864473055702514,0.19864473055702514,0.1954748320209448,0.0636798751293993,0.0160313510296958
0.37593984962406013,1.424136398557338,1.2268924302788853,0.004502996886971237,0.1972439682784528,0.1972439682784528,0.19274097139148158,0.0636798751293993,0.0160313510296958
0.37844611528822053,1.4563260581009243,1.2537848605577695,0.0045551467207010045,0.2025411975431548,0.2025411975431548,0.1979860508224538,0.0636798751293993,0.0160313510296958
0.38095238095238093,1.476243676395483,1.2816733067729091,0.010825788950311138,0.1945703696225738,0.1945703696225738,0.18374458067226265,0.0636798751293993,0.0160313510296958
0.38345864661654133,1.4961668764751228,1.2956175298804784,0.021341467480868834,0.2005493465946444,0.2005493465946444,0.17920787911377556,0.0636798751293993,0.0160313510296958
0.38596491228070173,1.5160952475857177,1.3673306772908382,0.026535791503353317,0.14876457029487944,0.14876457029487944,0.12222877879152612,0.0636798751293993,0.0160313510296958
0.38847117794486213,1.53313141138542,1.4091633466135467,0.013501211950134023,0.12396806477187328,0.12396806477187328,0.11046685282173925,0.0636798751293993,0.0160313510296958
0.39097744360902253,1.5457141936390686,1.4390438247011956,0.009157086368605898,0.10667036893787296,0.10667036893787296,0.09751328256926706,0.0636798751293993,0.0160313510296958
0.39348370927318294,1.558293846216845,1.4808764940239052,0.007245263521561044,0.07741735219293977,0.07741735219293977,0.07017208867137872,0.0636798751293993,0.0160313510296958
0.39598997493734334,1.57087003935496,1.5007968127490043,0.007711184993258211,0.07007322660595561,0.07007322660595561,0.0623620416126974,0.0636798751293993,0.0160313510296958
0.39849624060150374,1.5829483114210086,1.530677290836654,0.003312554288488803,0.05227102058435462,0.05227102058435462,0.04895846629586582,0.0636798751293993,0.0160313510296958
0.40100250626566414,1.5948089273581105,1.5505976095617533,0.005463160199084648,0.04421131779635723,0.04421131779635723,0.038748157597272584,0.0636798751293993,0.0160313510296958
0.40350877192982454,1.6066700247778432,1.5665338645418327,0.009399613824277387,0.04013616023601041,0.04013616023601041,0.030736546411733023,0.0636798751293993,0.0160313510296958
0.40601503759398494,1.6185315872388606,1.5904382470119527,0.013711055675235187,0.028093340226907904,0.028093340226907904,0.014382284551672717,0.0636798751293993,0.0160313510296958
0.40852130325814534,1.626903574851274,1.600398406374502,0.011892829459844175,0.026505168476771868,0.026505168476771868,0.014612339016927692,0.0636798751293993,0.0160313510296958
0.41102756892230574,1.635262197787121,1.6243027888446218,0.008439299095584121,0.010959408942499138,0.010959408942499138,0.002520109846915017,0.0636798751293993,0.0160313510296958
0.41353383458646614,1.6436179867446676,1.6262948207171313,0.005844061802594143,0.017323166027536363,0.017323166027536363,0.01147910422494222,0.0636798751293993,0.0160313510296958
